,Rule,Confidence,Support,Lift
5653,"(""'T1027'"", ""'T1071'"", ""'T1566'"") -> (""'T1204'"",)",0.967741935483871,0.08042895442359249,4.944763588157313
5535,"(""'T1027'"", ""'T1071'"", ""'T1566'"") -> (""'T1059'"",)",0.967741935483871,0.08042895442359249,1.7188940092165896
1309,"(""'T1027'"", ""'T1566'"") -> (""'T1204'"",)",0.967032967032967,0.11796246648793565,4.94114105073009
1476,"(""'T1033'"", ""'T1113'"") -> (""'T1082'"",)",0.9661016949152542,0.07640750670241286,2.217574967405476
3150,"(""'T1059'"", ""'T1082'"", ""'T1566'"") -> (""'T1204'"",)",0.9655172413793104,0.07506702412868632,4.9333963155408584
1294,"(""'T1053'"", ""'T1140'"") -> (""'T1027'"",)",0.9655172413793104,0.07506702412868632,1.9897123261573637
3195,"(""'T1071'"", ""'T1105'"", ""'T1566'"") -> (""'T1204'"",)",0.9655172413793104,0.07506702412868632,4.9333963155408584
4060,"(""'T1070'"", ""'T1105'"", ""'T1204'"") -> (""'T1059'"",)",0.9636363636363636,0.07104557640750671,1.7116017316017318
5346,"(""'T1027'"", ""'T1059'"", ""'T1566'"") -> (""'T1204'"",)",0.9634146341463414,0.10589812332439677,4.922652856665553
6004,"(""'T1027'"", ""'T1053'"", ""'T1547'"") -> (""'T1059'"",)",0.9629629629629628,0.06970509383378018,1.7104056437389767
276,"(""'T1070'"", ""'T1566'"") -> (""'T1059'"",)",0.9629629629629628,0.06970509383378018,1.7104056437389767
6048,"(""'T1027'"", ""'T1036'"", ""'T1566'"") -> (""'T1059'"",)",0.9622641509433962,0.06836461126005362,1.7091644204851753
2175,"(""'T1053'"", ""'T1105'"", ""'T1547'"") -> (""'T1059'"",)",0.9622641509433962,0.06836461126005362,1.7091644204851753
5915,"(""'T1027'"", ""'T1036'"", ""'T1566'"") -> (""'T1204'"",)",0.9622641509433962,0.06836461126005362,4.91677436029982
2646,"(""'T1033'"", ""'T1105'"", ""'T1113'"") -> (""'T1082'"",)",0.9615384615384616,0.06702412868632708,2.2071005917159763
2772,"(""'T1033'"", ""'T1057'"", ""'T1105'"") -> (""'T1082'"",)",0.9615384615384616,0.1005361930294906,2.2071005917159763
1986,"(""'T1053'"", ""'T1071'"", ""'T1547'"") -> (""'T1059'"",)",0.9607843137254902,0.06568364611260054,1.7065359477124182
2803,"(""'T1033'"", ""'T1057'"", ""'T1547'"") -> (""'T1082'"",)",0.9607843137254902,0.06568364611260054,2.205369532428356
4033,"(""'T1070'"", ""'T1204'"", ""'T1566'"") -> (""'T1059'"",)",0.9607843137254902,0.06568364611260054,1.7065359477124182
6080,"(""'T1036'"", ""'T1057'"", ""'T1140'"") -> (""'T1027'"",)",0.96,0.064343163538874,1.978342541436464
1472,"(""'T1033'"", ""'T1218'"") -> (""'T1082'"",)",0.96,0.064343163538874,2.2035692307692307
2851,"(""'T1033'"", ""'T1059'"", ""'T1573'"") -> (""'T1082'"",)",0.96,0.064343163538874,2.2035692307692307
6011,"(""'T1053'"", ""'T1059'"", ""'T1140'"") -> (""'T1027'"",)",0.96,0.064343163538874,1.978342541436464
2899,"(""'T1218'"", ""'T1566'"") -> (""'T1059'"", ""'T1204'"")",0.9591836734693876,0.06300268096514745,6.276763336913715
403,"(""'T1053'"", ""'T1566'"") -> (""'T1204'"",)",0.9591836734693876,0.06300268096514745,4.901034386357282
2890,"(""'T1059'"", ""'T1204'"", ""'T1218'"") -> (""'T1566'"",)",0.9591836734693876,0.06300268096514745,5.770572745227122
5797,"(""'T1027'"", ""'T1070'"", ""'T1566'"") -> (""'T1204'"",)",0.9591836734693876,0.06300268096514745,4.901034386357282
2389,"(""'T1033'"", ""'T1057'"", ""'T1059'"") -> (""'T1082'"",)",0.9589041095890408,0.0938337801608579,2.201053740779768
6013,"(""'T1036'"", ""'T1140'"", ""'T1547'"") -> (""'T1027'"",)",0.9583333333333334,0.06166219839142091,1.9749079189686924
249,"(""'T1057'"", ""'T1566'"") -> (""'T1204'"",)",0.9583333333333334,0.06166219839142091,4.896689497716895
2765,"(""'T1033'"", ""'T1059'"", ""'T1083'"") -> (""'T1082'"",)",0.9577464788732394,0.09115281501340483,2.1983965330444204
5707,"(""'T1071'"", ""'T1140'"", ""'T1204'"") -> (""'T1027'"",)",0.9574468085106383,0.060321715817694375,1.973080992124133
5622,"(""'T1071'"", ""'T1082'"", ""'T1566'"") -> (""'T1027'"",)",0.9574468085106383,0.060321715817694375,1.973080992124133
3844,"(""'T1071'"", ""'T1082'"", ""'T1566'"") -> (""'T1059'"",)",0.9574468085106383,0.060321715817694375,1.7006079027355625
574,"(""'T1071'"", ""'T1566'"") -> (""'T1204'"",)",0.9571428571428572,0.08981233243967829,4.8906066536203525
6018,"(""'T1036'"", ""'T1059'"", ""'T1218'"") -> (""'T1027'"",)",0.9565217391304348,0.05898123324396784,1.9711746336776363
4078,"(""'T1016'"", ""'T1041'"", ""'T1083'"") -> (""'T1082'"",)",0.9565217391304348,0.05898123324396784,2.1955852842809365
6244,"(""'T1057'"", ""'T1204'"", ""'T1566'"") -> (""'T1027'"",)",0.9565217391304348,0.05898123324396784,1.9711746336776363
2864,"(""'T1033'"", ""'T1059'"", ""'T1113'"") -> (""'T1105'"",)",0.9565217391304348,0.05898123324396784,1.8296544035674467
4841,"(""'T1005'"", ""'T1036'"", ""'T1140'"") -> (""'T1027'"",)",0.9565217391304348,0.05898123324396784,1.9711746336776363
5885,"(""'T1027'"", ""'T1047'"", ""'T1105'"") -> (""'T1059'"",)",0.9565217391304348,0.05898123324396784,1.6989648033126292
6237,"(""'T1057'"", ""'T1082'"", ""'T1204'"") -> (""'T1027'"",)",0.9565217391304348,0.05898123324396784,1.9711746336776363
2620,"(""'T1033'"", ""'T1105'"", ""'T1218'"") -> (""'T1082'"",)",0.9565217391304348,0.05898123324396784,2.1955852842809365
2205,"(""'T1053'"", ""'T1059'"", ""'T1566'"") -> (""'T1204'"",)",0.9565217391304348,0.05898123324396784,4.887432995830852
2755,"(""'T1033'"", ""'T1059'"", ""'T1113'"") -> (""'T1082'"",)",0.9565217391304348,0.05898123324396784,2.1955852842809365
1481,"(""'T1033'"", ""'T1083'"") -> (""'T1082'"",)",0.9565217391304348,0.11796246648793565,2.1955852842809365
6108,"(""'T1036'"", ""'T1105'"", ""'T1140'"") -> (""'T1027'"",)",0.9558823529411764,0.0871313672922252,1.9698570035749108
2838,"(""'T1033'"", ""'T1071'"", ""'T1083'"") -> (""'T1082'"",)",0.9558823529411764,0.0871313672922252,2.194117647058824
6319,"(""'T1055'"", ""'T1071'"", ""'T1140'"") -> (""'T1027'"",)",0.9555555555555556,0.05764075067024128,1.9691835481890732
4992,"(""'T1016'"", ""'T1036'"", ""'T1140'"") -> (""'T1027'"",)",0.9555555555555556,0.05764075067024128,1.9691835481890732
5969,"(""'T1053'"", ""'T1105'"", ""'T1140'"") -> (""'T1027'"",)",0.9555555555555556,0.05764075067024128,1.9691835481890732
2336,"(""'T1105'"", ""'T1204'"", ""'T1218'"") -> (""'T1027'"",)",0.9555555555555556,0.05764075067024128,1.9691835481890732
3665,"(""'T1057'"", ""'T1071'"", ""'T1204'"") -> (""'T1059'"",)",0.9555555555555556,0.05764075067024128,1.6972486772486772
3708,"(""'T1057'"", ""'T1059'"", ""'T1566'"") -> (""'T1204'"",)",0.9555555555555556,0.05764075067024128,4.882496194824961
5070,"(""'T1016'"", ""'T1027'"", ""'T1204'"") -> (""'T1059'"",)",0.9555555555555556,0.05764075067024128,1.6972486772486772
472,"(""'T1053'"", ""'T1547'"") -> (""'T1059'"",)",0.9552238805970148,0.08579088471849866,1.6966595593461264
6001,"(""'T1027'"", ""'T1053'"", ""'T1566'"") -> (""'T1059'"",)",0.9545454545454546,0.05630026809651475,1.6954545454545458
5960,"(""'T1027'"", ""'T1053'"", ""'T1566'"") -> (""'T1204'"",)",0.9545454545454546,0.05630026809651475,4.877334993773349
4937,"(""'T1005'"", ""'T1027'"", ""'T1070'"") -> (""'T1059'"",)",0.9545454545454546,0.08445040214477212,1.6954545454545455
2518,"(""'T1027'"", ""'T1083'"", ""'T1566'"") -> (""'T1204'"",)",0.9545454545454546,0.05630026809651475,4.877334993773349
3866,"(""'T1059'"", ""'T1071'"", ""'T1566'"") -> (""'T1204'"",)",0.9545454545454546,0.08445040214477212,4.877334993773349
6015,"(""'T1036'"", ""'T1106'"", ""'T1140'"") -> (""'T1027'"",)",0.9534883720930232,0.054959785522788206,1.964923551329821
3623,"(""'T1057'"", ""'T1083'"", ""'T1518'"") -> (""'T1082'"",)",0.9534883720930232,0.054959785522788206,2.1886225402504467
4091,"(""'T1016'"", ""'T1041'"", ""'T1070'"") -> (""'T1082'"",)",0.9534883720930232,0.054959785522788206,2.1886225402504467
2653,"(""'T1033'"", ""'T1083'"", ""'T1113'"") -> (""'T1082'"",)",0.9534883720930232,0.054959785522788206,2.1886225402504467
4094,"(""'T1016'"", ""'T1041'"", ""'T1140'"") -> (""'T1082'"",)",0.9534883720930232,0.054959785522788206,2.1886225402504467
1401,"(""'T1033'"", ""'T1566'"") -> (""'T1204'"",)",0.9534883720930232,0.054959785522788206,4.871933736858873
2365,"(""'T1033'"", ""'T1056'"", ""'T1083'"") -> (""'T1082'"",)",0.9534883720930232,0.054959785522788206,2.1886225402504467
4253,"(""'T1016'"", ""'T1027'"", ""'T1518'"") -> (""'T1082'"",)",0.9534883720930232,0.054959785522788206,2.1886225402504467
2104,"(""'T1056'"", ""'T1105'"", ""'T1573'"") -> (""'T1059'"",)",0.9534883720930232,0.054959785522788206,1.6935769656699888
4457,"(""'T1033'"", ""'T1082'"", ""'T1204'"") -> (""'T1027'"",)",0.9534883720930232,0.054959785522788206,1.964923551329821
1947,"(""'T1036'"", ""'T1071'"", ""'T1566'"") -> (""'T1204'"",)",0.9534883720930232,0.054959785522788206,4.871933736858873
378,"(""'T1036'"", ""'T1566'"") -> (""'T1204'"",)",0.953125,0.08176943699731902,4.870077054794519
6089,"(""'T1036'"", ""'T1070'"", ""'T1140'"") -> (""'T1027'"",)",0.953125,0.08176943699731902,1.964174723756906
2827,"(""'T1033'"", ""'T1071'"", ""'T1113'"") -> (""'T1082'"",)",0.9523809523809524,0.05361930294906166,2.1860805860805863
2739,"(""'T1033'"", ""'T1071'"", ""'T1132'"") -> (""'T1059'"",)",0.9523809523809524,0.05361930294906166,1.6916099773242632
2869,"(""'T1033'"", ""'T1059'"", ""'T1218'"") -> (""'T1105'"",)",0.9523809523809524,0.05361930294906166,1.8217338217338217
5404,"(""'T1059'"", ""'T1140'"", ""'T1497'"") -> (""'T1027'"",)",0.9523809523809524,0.05361930294906166,1.9626414101552223
4265,"(""'T1016'"", ""'T1070'"", ""'T1218'"") -> (""'T1027'"",)",0.9523809523809524,0.05361930294906166,1.9626414101552223
6057,"(""'T1036'"", ""'T1053'"", ""'T1082'"") -> (""'T1027'"",)",0.9523809523809524,0.05361930294906166,1.9626414101552223
2625,"(""'T1033'"", ""'T1071'"", ""'T1113'"") -> (""'T1105'"",)",0.9523809523809524,0.05361930294906166,1.8217338217338217
2860,"(""'T1033'"", ""'T1059'"", ""'T1218'"") -> (""'T1082'"",)",0.9523809523809524,0.05361930294906166,2.1860805860805863
3297,"(""'T1082'"", ""'T1083'"", ""'T1566'"") -> (""'T1204'"",)",0.9523809523809524,0.05361930294906166,4.866275277234182
2330,"(""'T1105'"", ""'T1218'"", ""'T1566'"") -> (""'T1027'"",)",0.9523809523809524,0.05361930294906166,1.9626414101552223
4672,"(""'T1016'"", ""'T1027'"", ""'T1566'"") -> (""'T1059'"",)",0.9523809523809524,0.05361930294906166,1.6916099773242632
4685,"(""'T1005'"", ""'T1036'"", ""'T1547'"") -> (""'T1059'"",)",0.9523809523809524,0.05361930294906166,1.6916099773242632
2958,"(""'T1070'"", ""'T1071'"", ""'T1566'"") -> (""'T1204'"",)",0.9523809523809524,0.05361930294906166,4.866275277234182
4562,"(""'T1016'"", ""'T1071'"", ""'T1204'"") -> (""'T1059'"",)",0.951219512195122,0.05227882037533512,1.6895470383275262
4748,"(""'T1005'"", ""'T1070'"", ""'T1106'"") -> (""'T1059'"",)",0.951219512195122,0.05227882037533512,1.6895470383275262
4721,"(""'T1005'"", ""'T1027'"", ""'T1566'"") -> (""'T1204'"",)",0.951219512195122,0.05227882037533512,4.860340795188773
2317,"(""'T1033'"", ""'T1036'"", ""'T1547'"") -> (""'T1105'"",)",0.951219512195122,0.05227882037533512,1.8195121951219515
3225,"(""'T1071'"", ""'T1083'"", ""'T1566'"") -> (""'T1204'"",)",0.951219512195122,0.05227882037533512,4.860340795188773
4154,"(""'T1016'"", ""'T1057'"", ""'T1113'"") -> (""'T1082'"",)",0.95,0.05093833780160858,2.180615384615385
4157,"(""'T1016'"", ""'T1057'"", ""'T1518'"") -> (""'T1082'"",)",0.95,0.05093833780160858,2.180615384615385
1776,"(""'T1047'"", ""'T1070'"", ""'T1105'"") -> (""'T1059'"",)",0.95,0.05093833780160858,1.6873809523809522
2409,"(""'T1033'"", ""'T1053'"", ""'T1070'"") -> (""'T1059'"",)",0.95,0.05093833780160858,1.6873809523809522
5238,"(""'T1005'"", ""'T1105'"", ""'T1566'"") -> (""'T1204'"",)",0.95,0.05093833780160858,4.854109589041096
4453,"(""'T1027'"", ""'T1033'"", ""'T1218'"") -> (""'T1082'"",)",0.95,0.05093833780160858,2.180615384615385
2690,"(""'T1036'"", ""'T1070'"", ""'T1204'"") -> (""'T1059'"",)",0.95,0.05093833780160858,1.6873809523809522
4878,"(""'T1005'"", ""'T1016'"", ""'T1547'"") -> (""'T1059'"",)",0.95,0.05093833780160858,1.6873809523809522
6090,"(""'T1036'"", ""'T1070'"", ""'T1204'"") -> (""'T1027'"",)",0.95,0.05093833780160858,1.9577348066298343
4472,"(""'T1027'"", ""'T1033'"", ""'T1566'"") -> (""'T1204'"",)",0.95,0.05093833780160858,4.854109589041096
3919,"(""'T1071'"", ""'T1112'"", ""'T1547'"") -> (""'T1059'"",)",0.95,0.05093833780160858,1.6873809523809522
5705,"(""'T1071'"", ""'T1140'"", ""'T1218'"") -> (""'T1027'"",)",0.95,0.05093833780160858,1.9577348066298343
3339,"(""'T1070'"", ""'T1083'"", ""'T1204'"") -> (""'T1105'"",)",0.95,0.05093833780160858,1.8171794871794875
2191,"(""'T1053'"", ""'T1105'"", ""'T1566'"") -> (""'T1059'"",)",0.95,0.05093833780160858,1.6873809523809522
6275,"(""'T1057'"", ""'T1105'"", ""'T1566'"") -> (""'T1027'"",)",0.95,0.05093833780160858,1.9577348066298343
5678,"(""'T1071'"", ""'T1204'"", ""'T1218'"") -> (""'T1027'"",)",0.95,0.05093833780160858,1.9577348066298343
1326,"(""'T1033'"", ""'T1056'"") -> (""'T1082'"",)",0.95,0.07640750670241286,2.1806153846153844
5811,"(""'T1071'"", ""'T1082'"", ""'T1204'"") -> (""'T1027'"",)",0.9491525423728814,0.07506702412868632,1.9559883884258824
3891,"(""'T1071'"", ""'T1105'"", ""'T1566'"") -> (""'T1059'"",)",0.9482758620689656,0.07372654155495978,1.68431855500821
5366,"(""'T1027'"", ""'T1547'"", ""'T1566'"") -> (""'T1059'"",)",0.9482758620689656,0.07372654155495978,1.68431855500821
2638,"(""'T1033'"", ""'T1083'"", ""'T1105'"") -> (""'T1082'"",)",0.9480519480519479,0.09785522788203753,2.176143856143856
1846,"(""'T1036'"", ""'T1059'"", ""'T1566'"") -> (""'T1204'"",)",0.9473684210526316,0.07238605898123325,4.840663302090844
5999,"(""'T1053'"", ""'T1070'"", ""'T1071'"") -> (""'T1027'"",)",0.9473684210526316,0.07238605898123325,1.9523117185228267
1321,"(""'T1033'"", ""'T1057'"") -> (""'T1082'"",)",0.9473684210526316,0.12064343163538875,2.174574898785425
5458,"(""'T1027'"", ""'T1070'"", ""'T1204'"") -> (""'T1059'"",)",0.9454545454545454,0.06970509383378018,1.6793073593073595
805,"(""'T1070'"", ""'T1566'"") -> (""'T1204'"",)",0.9444444444444444,0.06836461126005362,4.82572298325723
4763,"(""'T1005'"", ""'T1070'"", ""'T1140'"") -> (""'T1059'"",)",0.9444444444444444,0.06836461126005362,1.6775132275132274
2650,"(""'T1033'"", ""'T1083'"", ""'T1547'"") -> (""'T1082'"",)",0.9444444444444444,0.06836461126005362,2.167863247863248
2588,"(""'T1033'"", ""'T1083'"", ""'T1547'"") -> (""'T1105'"",)",0.9444444444444444,0.06836461126005362,1.8065527065527067
4956,"(""'T1005'"", ""'T1027'"", ""'T1547'"") -> (""'T1059'"",)",0.9444444444444444,0.06836461126005362,1.6775132275132274
2454,"(""'T1082'"", ""'T1204'"", ""'T1547'"") -> (""'T1027'"",)",0.9433962264150944,0.06702412868632708,1.944125925153758
198,"(""'T1071'"", ""'T1566'"") -> (""'T1059'"",)",0.9428571428571428,0.08847184986595175,1.6746938775510205
4032,"(""'T1059'"", ""'T1070'"", ""'T1566'"") -> (""'T1204'"",)",0.9423076923076924,0.06568364611260054,4.814805057955743
